location,location_name,yr,week,ew,mw,value
47,Tennessee,2020,43,202043,32,1203
47,Tennessee,2020,44,202044,33,1298
47,Tennessee,2020,45,202045,34,1340
47,Tennessee,2020,46,202046,35,1705
47,Tennessee,2020,47,202047,36,1844
47,Tennessee,2020,48,202048,37,1938
47,Tennessee,2020,49,202049,38,2236
47,Tennessee,2020,50,202050,39,2557
47,Tennessee,2020,51,202051,40,2637
47,Tennessee,2020,52,202052,41,2500
47,Tennessee,2020,53,202053,42,2741
47,Tennessee,2021,1,202101,43,2550
47,Tennessee,2021,2,202102,44,2098
47,Tennessee,2021,3,202103,45,1588
47,Tennessee,2021,4,202104,46,1259
47,Tennessee,2021,5,202105,47,1074
47,Tennessee,2021,6,202106,48,896
47,Tennessee,2021,7,202107,49,740
47,Tennessee,2021,8,202108,50,839
47,Tennessee,2021,9,202109,51,558
47,Tennessee,2021,10,202110,52,534
47,Tennessee,2021,11,202111,53,624
47,Tennessee,2021,12,202112,54,722
47,Tennessee,2021,13,202113,55,679
47,Tennessee,2021,14,202114,56,720
47,Tennessee,2021,15,202115,57,733
47,Tennessee,2021,16,202116,58,714
47,Tennessee,2021,17,202117,59,610
47,Tennessee,2021,18,202118,60,574
47,Tennessee,2021,19,202119,61,502
47,Tennessee,2021,20,202120,62,397
47,Tennessee,2021,21,202121,63,352
47,Tennessee,2021,22,202122,64,253
47,Tennessee,2021,23,202123,65,225
47,Tennessee,2021,24,202124,66,159
47,Tennessee,2021,25,202125,67,148
47,Tennessee,2021,26,202126,68,163
47,Tennessee,2021,27,202127,69,224
47,Tennessee,2021,28,202128,70,378
47,Tennessee,2021,29,202129,71,606
47,Tennessee,2021,30,202130,72,1048
47,Tennessee,2021,31,202131,73,1558
47,Tennessee,2021,32,202132,74,1987
47,Tennessee,2021,33,202133,75,2200
47,Tennessee,2021,34,202134,76,2558
47,Tennessee,2021,35,202135,77,2902
47,Tennessee,2021,36,202136,78,2710
47,Tennessee,2021,37,202137,79,2242
47,Tennessee,2021,38,202138,80,1814
47,Tennessee,2021,39,202139,81,1432
47,Tennessee,2021,40,202140,82,1149
47,Tennessee,2021,41,202141,83,1007
47,Tennessee,2021,42,202142,84,746
47,Tennessee,2021,43,202143,85,585
47,Tennessee,2021,44,202144,86,505
47,Tennessee,2021,45,202145,87,513
47,Tennessee,2021,46,202146,88,595
47,Tennessee,2021,47,202147,89,681
47,Tennessee,2021,48,202148,90,785
47,Tennessee,2021,49,202149,91,879
47,Tennessee,2021,50,202150,92,838
47,Tennessee,2021,51,202151,93,1017
47,Tennessee,2021,52,202152,94,1825
47,Tennessee,2022,1,202201,95,2436
47,Tennessee,2022,2,202202,96,2737
47,Tennessee,2022,3,202203,97,2852
47,Tennessee,2022,4,202204,98,2975
47,Tennessee,2022,5,202205,99,2430
47,Tennessee,2022,6,202206,100,1863
47,Tennessee,2022,7,202207,101,1349
47,Tennessee,2022,8,202208,102,908
48,Texas,2020,29,202029,18,4382
48,Texas,2020,30,202030,19,5213
48,Texas,2020,31,202031,20,6216
48,Texas,2020,32,202032,21,5220
48,Texas,2020,33,202033,22,4452
48,Texas,2020,34,202034,23,3928
48,Texas,2020,35,202035,24,3449
48,Texas,2020,36,202036,25,3328
48,Texas,2020,37,202037,26,2938
48,Texas,2020,38,202038,27,2996
48,Texas,2020,39,202039,28,3007
48,Texas,2020,40,202040,29,3255
48,Texas,2020,41,202041,30,3917
48,Texas,2020,42,202042,31,4850
48,Texas,2020,43,202043,32,5208
48,Texas,2020,44,202044,33,5657
48,Texas,2020,45,202045,34,6068
48,Texas,2020,46,202046,35,7244
48,Texas,2020,47,202047,36,8401
48,Texas,2020,48,202048,37,7753
48,Texas,2020,49,202049,38,7919
48,Texas,2020,50,202050,39,8521
48,Texas,2020,51,202051,40,9418
48,Texas,2020,52,202052,41,10514
48,Texas,2020,53,202053,42,12226
48,Texas,2021,1,202101,43,13394
48,Texas,2021,2,202102,44,12811
48,Texas,2021,3,202103,45,11463
48,Texas,2021,4,202104,46,9836
48,Texas,2021,5,202105,47,8269
48,Texas,2021,6,202106,48,6788
48,Texas,2021,7,202107,49,5276
48,Texas,2021,8,202108,50,4727
48,Texas,2021,9,202109,51,3936
48,Texas,2021,10,202110,52,3675
48,Texas,2021,11,202111,53,3065
48,Texas,2021,12,202112,54,2839
48,Texas,2021,13,202113,55,2631
48,Texas,2021,14,202114,56,2714
48,Texas,2021,15,202115,57,2931
48,Texas,2021,16,202116,58,2706
48,Texas,2021,17,202117,59,2467
48,Texas,2021,18,202118,60,2315
48,Texas,2021,19,202119,61,2099
48,Texas,2021,20,202120,62,1861
48,Texas,2021,21,202121,63,1643
48,Texas,2021,22,202122,64,1588
48,Texas,2021,23,202123,65,1588
48,Texas,2021,24,202124,66,1376
48,Texas,2021,25,202125,67,1394
48,Texas,2021,26,202126,68,1633
48,Texas,2021,27,202127,69,2185
48,Texas,2021,28,202128,70,3093
48,Texas,2021,29,202129,71,4770
48,Texas,2021,30,202130,72,7038
48,Texas,2021,31,202131,73,9873
48,Texas,2021,32,202132,74,11681
48,Texas,2021,33,202133,75,12316
48,Texas,2021,34,202134,76,11882
48,Texas,2021,35,202135,77,11710
48,Texas,2021,36,202136,78,10655
48,Texas,2021,37,202137,79,9424
48,Texas,2021,38,202138,80,7666
48,Texas,2021,39,202139,81,6052
48,Texas,2021,40,202140,82,4749
48,Texas,2021,41,202141,83,3877
48,Texas,2021,42,202142,84,3313
48,Texas,2021,43,202143,85,2644
48,Texas,2021,44,202144,86,2151
48,Texas,2021,45,202145,87,2364
48,Texas,2021,46,202146,88,2383
48,Texas,2021,47,202147,89,2589
48,Texas,2021,48,202148,90,2877
48,Texas,2021,49,202149,91,2966
48,Texas,2021,50,202150,92,2945
48,Texas,2021,51,202151,93,4160
48,Texas,2021,52,202152,94,8873
48,Texas,2022,1,202201,95,12343
48,Texas,2022,2,202202,96,14378
48,Texas,2022,3,202203,97,14570
48,Texas,2022,4,202204,98,13194
48,Texas,2022,5,202205,99,10080
48,Texas,2022,6,202206,100,7434
48,Texas,2022,7,202207,101,4917
48,Texas,2022,8,202208,102,3700
49,Utah,2020,29,202029,18,108
49,Utah,2020,30,202030,19,81
49,Utah,2020,31,202031,20,109
49,Utah,2020,32,202032,21,156
49,Utah,2020,33,202033,22,130
49,Utah,2020,34,202034,23,103
49,Utah,2020,35,202035,24,152
49,Utah,2020,36,202036,25,151
49,Utah,2020,37,202037,26,142
49,Utah,2020,38,202038,27,176
49,Utah,2020,39,202039,28,216
49,Utah,2020,40,202040,29,222
49,Utah,2020,41,202041,30,278
49,Utah,2020,42,202042,31,321
49,Utah,2020,43,202043,32,338
49,Utah,2020,44,202044,33,377
49,Utah,2020,45,202045,34,480
49,Utah,2020,46,202046,35,549
49,Utah,2020,47,202047,36,655
49,Utah,2020,48,202048,37,644
49,Utah,2020,49,202049,38,679
49,Utah,2020,50,202050,39,663
49,Utah,2020,51,202051,40,638
49,Utah,2020,52,202052,41,546
49,Utah,2020,53,202053,42,569
49,Utah,2021,1,202101,43,652
49,Utah,2021,2,202102,44,609
49,Utah,2021,3,202103,45,482
49,Utah,2021,4,202104,46,498
49,Utah,2021,5,202105,47,396
49,Utah,2021,6,202106,48,340
49,Utah,2021,7,202107,49,252
49,Utah,2021,8,202108,50,246
49,Utah,2021,9,202109,51,215
49,Utah,2021,10,202110,52,214
49,Utah,2021,11,202111,53,212
49,Utah,2021,12,202112,54,179
49,Utah,2021,13,202113,55,160
49,Utah,2021,14,202114,56,160
49,Utah,2021,15,202115,57,157
49,Utah,2021,16,202116,58,171
49,Utah,2021,17,202117,59,155
49,Utah,2021,18,202118,60,172
49,Utah,2021,19,202119,61,174
49,Utah,2021,20,202120,62,179
49,Utah,2021,21,202121,63,188
49,Utah,2021,22,202122,64,154
49,Utah,2021,23,202123,65,196
49,Utah,2021,24,202124,66,204
49,Utah,2021,25,202125,67,228
49,Utah,2021,26,202126,68,266
49,Utah,2021,27,202127,69,243
49,Utah,2021,28,202128,70,316
49,Utah,2021,29,202129,71,328
49,Utah,2021,30,202130,72,371
49,Utah,2021,31,202131,73,428
49,Utah,2021,32,202132,74,430
49,Utah,2021,33,202133,75,454
49,Utah,2021,34,202134,76,498
49,Utah,2021,35,202135,77,509
49,Utah,2021,36,202136,78,579
49,Utah,2021,37,202137,79,564
49,Utah,2021,38,202138,80,551
49,Utah,2021,39,202139,81,534
49,Utah,2021,40,202140,82,578
49,Utah,2021,41,202141,83,501
49,Utah,2021,42,202142,84,529
49,Utah,2021,43,202143,85,549
49,Utah,2021,44,202144,86,607
49,Utah,2021,45,202145,87,538
49,Utah,2021,46,202146,88,499
49,Utah,2021,47,202147,89,477
49,Utah,2021,48,202148,90,527
49,Utah,2021,49,202149,91,469
49,Utah,2021,50,202150,92,441
49,Utah,2021,51,202151,93,438
49,Utah,2021,52,202152,94,483
49,Utah,2022,1,202201,95,674
49,Utah,2022,2,202202,96,954
49,Utah,2022,3,202203,97,1186
49,Utah,2022,4,202204,98,1133
49,Utah,2022,5,202205,99,969
49,Utah,2022,6,202206,100,717
49,Utah,2022,7,202207,101,490
49,Utah,2022,8,202208,102,369
50,Vermont,2020,29,202029,18,31
50,Vermont,2020,30,202030,19,24
50,Vermont,2020,31,202031,20,4
50,Vermont,2020,32,202032,21,2
50,Vermont,2020,33,202033,22,10
50,Vermont,2020,34,202034,23,7
50,Vermont,2020,35,202035,24,9
50,Vermont,2020,36,202036,25,3
50,Vermont,2020,37,202037,26,2
50,Vermont,2020,38,202038,27,6
50,Vermont,2020,39,202039,28,1
50,Vermont,2020,40,202040,29,1
50,Vermont,2020,41,202041,30,3
50,Vermont,2020,42,202042,31,0
50,Vermont,2020,43,202043,32,3
50,Vermont,2020,44,202044,33,8
50,Vermont,2020,45,202045,34,4
50,Vermont,2020,46,202046,35,24
50,Vermont,2020,47,202047,36,25
50,Vermont,2020,48,202048,37,26
50,Vermont,2020,49,202049,38,33
50,Vermont,2020,50,202050,39,25
50,Vermont,2020,51,202051,40,42
50,Vermont,2020,52,202052,41,32
50,Vermont,2020,53,202053,42,38
50,Vermont,2021,1,202101,43,63
50,Vermont,2021,2,202102,44,62
50,Vermont,2021,3,202103,45,61
50,Vermont,2021,4,202104,46,72
50,Vermont,2021,5,202105,47,49
50,Vermont,2021,6,202106,48,36
50,Vermont,2021,7,202107,49,31
50,Vermont,2021,8,202108,50,36
50,Vermont,2021,9,202109,51,33
50,Vermont,2021,10,202110,52,32
50,Vermont,2021,11,202111,53,31
50,Vermont,2021,12,202112,54,32
50,Vermont,2021,13,202113,55,31
50,Vermont,2021,14,202114,56,47
50,Vermont,2021,15,202115,57,31
50,Vermont,2021,16,202116,58,40
50,Vermont,2021,17,202117,59,32
50,Vermont,2021,18,202118,60,21
50,Vermont,2021,19,202119,61,21
50,Vermont,2021,20,202120,62,12
50,Vermont,2021,21,202121,63,16
50,Vermont,2021,22,202122,64,6
50,Vermont,2021,23,202123,65,3
50,Vermont,2021,24,202124,66,4
50,Vermont,2021,25,202125,67,9
50,Vermont,2021,26,202126,68,7
50,Vermont,2021,27,202127,69,4
50,Vermont,2021,28,202128,70,3
50,Vermont,2021,29,202129,71,4
50,Vermont,2021,30,202130,72,6
50,Vermont,2021,31,202131,73,14
50,Vermont,2021,32,202132,74,26
50,Vermont,2021,33,202133,75,22
50,Vermont,2021,34,202134,76,48
50,Vermont,2021,35,202135,77,39
50,Vermont,2021,36,202136,78,42
50,Vermont,2021,37,202137,79,72
50,Vermont,2021,38,202138,80,67
50,Vermont,2021,39,202139,81,67
50,Vermont,2021,40,202140,82,44
50,Vermont,2021,41,202141,83,60
50,Vermont,2021,42,202142,84,55
50,Vermont,2021,43,202143,85,58
50,Vermont,2021,44,202144,86,64
50,Vermont,2021,45,202145,87,67
50,Vermont,2021,46,202146,88,69
50,Vermont,2021,47,202147,89,78
50,Vermont,2021,48,202148,90,114
50,Vermont,2021,49,202149,91,103
50,Vermont,2021,50,202150,92,62
50,Vermont,2021,51,202151,93,79
50,Vermont,2021,52,202152,94,84
50,Vermont,2022,1,202201,95,123
50,Vermont,2022,2,202202,96,156
50,Vermont,2022,3,202203,97,140
50,Vermont,2022,4,202204,98,129
50,Vermont,2022,5,202205,99,99
50,Vermont,2022,6,202206,100,77
50,Vermont,2022,7,202207,101,78
50,Vermont,2022,8,202208,102,47
51,Virginia,2020,29,202029,18,457
51,Virginia,2020,30,202030,19,419
51,Virginia,2020,31,202031,20,368
51,Virginia,2020,32,202032,21,397
51,Virginia,2020,33,202033,22,530
51,Virginia,2020,34,202034,23,421
51,Virginia,2020,35,202035,24,415
51,Virginia,2020,36,202036,25,511
51,Virginia,2020,37,202037,26,448
51,Virginia,2020,38,202038,27,445
51,Virginia,2020,39,202039,28,343
51,Virginia,2020,40,202040,29,433
51,Virginia,2020,41,202041,30,499
51,Virginia,2020,42,202042,31,493
51,Virginia,2020,43,202043,32,511
51,Virginia,2020,44,202044,33,570
51,Virginia,2020,45,202045,34,668
51,Virginia,2020,46,202046,35,791
51,Virginia,2020,47,202047,36,954
51,Virginia,2020,48,202048,37,1139
51,Virginia,2020,49,202049,38,1351
51,Virginia,2020,50,202050,39,1484
51,Virginia,2020,51,202051,40,1641
51,Virginia,2020,52,202052,41,1724
51,Virginia,2020,53,202053,42,1903
51,Virginia,2021,1,202101,43,2162
51,Virginia,2021,2,202102,44,2143
51,Virginia,2021,3,202103,45,1982
51,Virginia,2021,4,202104,46,1754
51,Virginia,2021,5,202105,47,1587
51,Virginia,2021,6,202106,48,1309
51,Virginia,2021,7,202107,49,1150
51,Virginia,2021,8,202108,50,1003
51,Virginia,2021,9,202109,51,919
51,Virginia,2021,10,202110,52,816
51,Virginia,2021,11,202111,53,803
51,Virginia,2021,12,202112,54,814
51,Virginia,2021,13,202113,55,799
51,Virginia,2021,14,202114,56,815
51,Virginia,2021,15,202115,57,824
51,Virginia,2021,16,202116,58,741
51,Virginia,2021,17,202117,59,587
51,Virginia,2021,18,202118,60,562
51,Virginia,2021,19,202119,61,444
51,Virginia,2021,20,202120,62,364
51,Virginia,2021,21,202121,63,340
51,Virginia,2021,22,202122,64,245
51,Virginia,2021,23,202123,65,208
51,Virginia,2021,24,202124,66,168
51,Virginia,2021,25,202125,67,183
51,Virginia,2021,26,202126,68,168
51,Virginia,2021,27,202127,69,184
51,Virginia,2021,28,202128,70,230
51,Virginia,2021,29,202129,71,335
51,Virginia,2021,30,202130,72,426
51,Virginia,2021,31,202131,73,622
51,Virginia,2021,32,202132,74,927
51,Virginia,2021,33,202133,75,1068
51,Virginia,2021,34,202134,76,1271
51,Virginia,2021,35,202135,77,1441
51,Virginia,2021,36,202136,78,1536
51,Virginia,2021,37,202137,79,1554
51,Virginia,2021,38,202138,80,1464
51,Virginia,2021,39,202139,81,1248
51,Virginia,2021,40,202140,82,1102
51,Virginia,2021,41,202141,83,1043
51,Virginia,2021,42,202142,84,829
51,Virginia,2021,43,202143,85,689
51,Virginia,2021,44,202144,86,618
51,Virginia,2021,45,202145,87,620
51,Virginia,2021,46,202146,88,588
51,Virginia,2021,47,202147,89,709
51,Virginia,2021,48,202148,90,880
51,Virginia,2021,49,202149,91,1100
51,Virginia,2021,50,202150,92,1100
51,Virginia,2021,51,202151,93,1337
51,Virginia,2021,52,202152,94,2427
51,Virginia,2022,1,202201,95,3369
51,Virginia,2022,2,202202,96,3267
51,Virginia,2022,3,202203,97,3085
51,Virginia,2022,4,202204,98,2586
51,Virginia,2022,5,202205,99,1986
51,Virginia,2022,6,202206,100,1495
51,Virginia,2022,7,202207,101,1105
51,Virginia,2022,8,202208,102,837
53,Washington,2020,29,202029,18,133
53,Washington,2020,30,202030,19,215
53,Washington,2020,31,202031,20,189
53,Washington,2020,32,202032,21,203
53,Washington,2020,33,202033,22,235
53,Washington,2020,34,202034,23,153
53,Washington,2020,35,202035,24,153
53,Washington,2020,36,202036,25,236
53,Washington,2020,37,202037,26,184
53,Washington,2020,38,202038,27,205
53,Washington,2020,39,202039,28,178
53,Washington,2020,40,202040,29,144
53,Washington,2020,41,202041,30,189
53,Washington,2020,42,202042,31,203
53,Washington,2020,43,202043,32,213
53,Washington,2020,44,202044,33,289
53,Washington,2020,45,202045,34,328
53,Washington,2020,46,202046,35,452
53,Washington,2020,47,202047,36,638
53,Washington,2020,48,202048,37,693
53,Washington,2020,49,202049,38,720
53,Washington,2020,50,202050,39,692
53,Washington,2020,51,202051,40,719
53,Washington,2020,52,202052,41,766
53,Washington,2020,53,202053,42,683
53,Washington,2021,1,202101,43,708
53,Washington,2021,2,202102,44,665
53,Washington,2021,3,202103,45,621
53,Washington,2021,4,202104,46,578
53,Washington,2021,5,202105,47,481
53,Washington,2021,6,202106,48,373
53,Washington,2021,7,202107,49,377
53,Washington,2021,8,202108,50,302
53,Washington,2021,9,202109,51,278
53,Washington,2021,10,202110,52,278
53,Washington,2021,11,202111,53,279
53,Washington,2021,12,202112,54,261
53,Washington,2021,13,202113,55,338
53,Washington,2021,14,202114,56,373
53,Washington,2021,15,202115,57,443
53,Washington,2021,16,202116,58,498
53,Washington,2021,17,202117,59,525
53,Washington,2021,18,202118,60,485
53,Washington,2021,19,202119,61,460
53,Washington,2021,20,202120,62,479
53,Washington,2021,21,202121,63,424
53,Washington,2021,22,202122,64,387
53,Washington,2021,23,202123,65,318
53,Washington,2021,24,202124,66,258
53,Washington,2021,25,202125,67,281
53,Washington,2021,26,202126,68,251
53,Washington,2021,27,202127,69,261
53,Washington,2021,28,202128,70,295
53,Washington,2021,29,202129,71,376
53,Washington,2021,30,202130,72,531
53,Washington,2021,31,202131,73,630
53,Washington,2021,32,202132,74,825
53,Washington,2021,33,202133,75,1021
53,Washington,2021,34,202134,76,1165
53,Washington,2021,35,202135,77,1239
53,Washington,2021,36,202136,78,1137
53,Washington,2021,37,202137,79,1011
53,Washington,2021,38,202138,80,869
53,Washington,2021,39,202139,81,854
53,Washington,2021,40,202140,82,771
53,Washington,2021,41,202141,83,750
53,Washington,2021,42,202142,84,658
53,Washington,2021,43,202143,85,671
53,Washington,2021,44,202144,86,674
53,Washington,2021,45,202145,87,586
53,Washington,2021,46,202146,88,524
53,Washington,2021,47,202147,89,462
53,Washington,2021,48,202148,90,522
53,Washington,2021,49,202149,91,488
53,Washington,2021,50,202150,92,482
53,Washington,2021,51,202151,93,573
53,Washington,2021,52,202152,94,1000
53,Washington,2022,1,202201,95,1486
53,Washington,2022,2,202202,96,1842
53,Washington,2022,3,202203,97,1926
53,Washington,2022,4,202204,98,1711
53,Washington,2022,5,202205,99,1414
53,Washington,2022,6,202206,100,1056
53,Washington,2022,7,202207,101,843
53,Washington,2022,8,202208,102,681
54,West Virginia,2020,29,202029,18,54
54,West Virginia,2020,30,202030,19,85
54,West Virginia,2020,31,202031,20,93
54,West Virginia,2020,32,202032,21,101
54,West Virginia,2020,33,202033,22,72
54,West Virginia,2020,34,202034,23,96
54,West Virginia,2020,35,202035,24,116
54,West Virginia,2020,36,202036,25,92
54,West Virginia,2020,37,202037,26,93
54,West Virginia,2020,38,202038,27,132
54,West Virginia,2020,39,202039,28,105
54,West Virginia,2020,40,202040,29,119
54,West Virginia,2020,41,202041,30,113
54,West Virginia,2020,42,202042,31,163
54,West Virginia,2020,43,202043,32,203
54,West Virginia,2020,44,202044,33,214
54,West Virginia,2020,45,202045,34,255
54,West Virginia,2020,46,202046,35,312
54,West Virginia,2020,47,202047,36,394
54,West Virginia,2020,48,202048,37,504
54,West Virginia,2020,49,202049,38,470
54,West Virginia,2020,50,202050,39,594
54,West Virginia,2020,51,202051,40,550
54,West Virginia,2020,52,202052,41,631
54,West Virginia,2020,53,202053,42,657
54,West Virginia,2021,1,202101,43,630
54,West Virginia,2021,2,202102,44,539
54,West Virginia,2021,3,202103,45,497
54,West Virginia,2021,4,202104,46,378
54,West Virginia,2021,5,202105,47,376
54,West Virginia,2021,6,202106,48,233
54,West Virginia,2021,7,202107,49,232
54,West Virginia,2021,8,202108,50,184
54,West Virginia,2021,9,202109,51,135
54,West Virginia,2021,10,202110,52,138
54,West Virginia,2021,11,202111,53,143
54,West Virginia,2021,12,202112,54,174
54,West Virginia,2021,13,202113,55,218
54,West Virginia,2021,14,202114,56,254
54,West Virginia,2021,15,202115,57,227
54,West Virginia,2021,16,202116,58,244
54,West Virginia,2021,17,202117,59,210
54,West Virginia,2021,18,202118,60,239
54,West Virginia,2021,19,202119,61,209
54,West Virginia,2021,20,202120,62,205
54,West Virginia,2021,21,202121,63,176
54,West Virginia,2021,22,202122,64,124
54,West Virginia,2021,23,202123,65,118
54,West Virginia,2021,24,202124,66,86
54,West Virginia,2021,25,202125,67,62
54,West Virginia,2021,26,202126,68,50
54,West Virginia,2021,27,202127,69,66
54,West Virginia,2021,28,202128,70,64
54,West Virginia,2021,29,202129,71,87
54,West Virginia,2021,30,202130,72,153
54,West Virginia,2021,31,202131,73,256
54,West Virginia,2021,32,202132,74,321
54,West Virginia,2021,33,202133,75,436
54,West Virginia,2021,34,202134,76,580
54,West Virginia,2021,35,202135,77,668
54,West Virginia,2021,36,202136,78,664
54,West Virginia,2021,37,202137,79,759
54,West Virginia,2021,38,202138,80,746
54,West Virginia,2021,39,202139,81,682
54,West Virginia,2021,40,202140,82,612
54,West Virginia,2021,41,202141,83,533
54,West Virginia,2021,42,202142,84,468
54,West Virginia,2021,43,202143,85,412
54,West Virginia,2021,44,202144,86,380
54,West Virginia,2021,45,202145,87,370
54,West Virginia,2021,46,202146,88,399
54,West Virginia,2021,47,202147,89,385
54,West Virginia,2021,48,202148,90,419
54,West Virginia,2021,49,202149,91,555
54,West Virginia,2021,50,202150,92,428
54,West Virginia,2021,51,202151,93,450
54,West Virginia,2021,52,202152,94,618
54,West Virginia,2022,1,202201,95,691
54,West Virginia,2022,2,202202,96,774
54,West Virginia,2022,3,202203,97,898
54,West Virginia,2022,4,202204,98,978
54,West Virginia,2022,5,202205,99,834
54,West Virginia,2022,6,202206,100,696
54,West Virginia,2022,7,202207,101,538
54,West Virginia,2022,8,202208,102,510
55,Wisconsin,2020,29,202029,18,280
55,Wisconsin,2020,30,202030,19,261
55,Wisconsin,2020,31,202031,20,415
55,Wisconsin,2020,32,202032,21,590
55,Wisconsin,2020,33,202033,22,543
55,Wisconsin,2020,34,202034,23,511
55,Wisconsin,2020,35,202035,24,448
55,Wisconsin,2020,36,202036,25,445
55,Wisconsin,2020,37,202037,26,548
55,Wisconsin,2020,38,202038,27,587
55,Wisconsin,2020,39,202039,28,784
55,Wisconsin,2020,40,202040,29,1110
55,Wisconsin,2020,41,202041,30,1394
55,Wisconsin,2020,42,202042,31,1902
55,Wisconsin,2020,43,202043,32,2279
55,Wisconsin,2020,44,202044,33,2463
55,Wisconsin,2020,45,202045,34,2942
55,Wisconsin,2020,46,202046,35,3491
55,Wisconsin,2020,47,202047,36,3277
55,Wisconsin,2020,48,202048,37,2929
55,Wisconsin,2020,49,202049,38,2569
55,Wisconsin,2020,50,202050,39,2468
55,Wisconsin,2020,51,202051,40,2199
55,Wisconsin,2020,52,202052,41,1672
55,Wisconsin,2020,53,202053,42,1610
55,Wisconsin,2021,1,202101,43,1686
55,Wisconsin,2021,2,202102,44,1558
55,Wisconsin,2021,3,202103,45,1262
55,Wisconsin,2021,4,202104,46,1107
55,Wisconsin,2021,5,202105,47,885
55,Wisconsin,2021,6,202106,48,685
55,Wisconsin,2021,7,202107,49,584
55,Wisconsin,2021,8,202108,50,474
55,Wisconsin,2021,9,202109,51,432
55,Wisconsin,2021,10,202110,52,421
55,Wisconsin,2021,11,202111,53,370
55,Wisconsin,2021,12,202112,54,360
55,Wisconsin,2021,13,202113,55,409
55,Wisconsin,2021,14,202114,56,533
55,Wisconsin,2021,15,202115,57,611
55,Wisconsin,2021,16,202116,58,613
55,Wisconsin,2021,17,202117,59,603
55,Wisconsin,2021,18,202118,60,595
55,Wisconsin,2021,19,202119,61,592
55,Wisconsin,2021,20,202120,62,501
55,Wisconsin,2021,21,202121,63,380
55,Wisconsin,2021,22,202122,64,266
55,Wisconsin,2021,23,202123,65,215
55,Wisconsin,2021,24,202124,66,154
55,Wisconsin,2021,25,202125,67,128
55,Wisconsin,2021,26,202126,68,117
55,Wisconsin,2021,27,202127,69,130
55,Wisconsin,2021,28,202128,70,191
55,Wisconsin,2021,29,202129,71,262
55,Wisconsin,2021,30,202130,72,362
55,Wisconsin,2021,31,202131,73,659
55,Wisconsin,2021,32,202132,74,988
55,Wisconsin,2021,33,202133,75,1185
55,Wisconsin,2021,34,202134,76,1121
55,Wisconsin,2021,35,202135,77,1418
55,Wisconsin,2021,36,202136,78,1480
55,Wisconsin,2021,37,202137,79,1507
55,Wisconsin,2021,38,202138,80,1564
55,Wisconsin,2021,39,202139,81,1415
55,Wisconsin,2021,40,202140,82,1455
55,Wisconsin,2021,41,202141,83,1340
55,Wisconsin,2021,42,202142,84,1145
55,Wisconsin,2021,43,202143,85,1010
55,Wisconsin,2021,44,202144,86,1147
55,Wisconsin,2021,45,202145,87,1361
55,Wisconsin,2021,46,202146,88,1553
55,Wisconsin,2021,47,202147,89,1665
55,Wisconsin,2021,48,202148,90,1891
55,Wisconsin,2021,49,202149,91,2130
55,Wisconsin,2021,50,202150,92,2042
55,Wisconsin,2021,51,202151,93,1763
55,Wisconsin,2021,52,202152,94,2041
55,Wisconsin,2022,1,202201,95,2556
55,Wisconsin,2022,2,202202,96,2677
55,Wisconsin,2022,3,202203,97,2325
55,Wisconsin,2022,4,202204,98,1893
55,Wisconsin,2022,5,202205,99,1528
55,Wisconsin,2022,6,202206,100,1099
55,Wisconsin,2022,7,202207,101,761
55,Wisconsin,2022,8,202208,102,625
56,Wyoming,2020,29,202029,18,14
56,Wyoming,2020,30,202030,19,13
56,Wyoming,2020,31,202031,20,96
56,Wyoming,2020,32,202032,21,66
56,Wyoming,2020,33,202033,22,43
56,Wyoming,2020,34,202034,23,45
56,Wyoming,2020,35,202035,24,33
56,Wyoming,2020,36,202036,25,50
56,Wyoming,2020,37,202037,26,48
56,Wyoming,2020,38,202038,27,39
56,Wyoming,2020,39,202039,28,63
56,Wyoming,2020,40,202040,29,86
56,Wyoming,2020,41,202041,30,95
56,Wyoming,2020,42,202042,31,144
56,Wyoming,2020,43,202043,32,142
56,Wyoming,2020,44,202044,33,130
56,Wyoming,2020,45,202045,34,191
56,Wyoming,2020,46,202046,35,203
56,Wyoming,2020,47,202047,36,260
56,Wyoming,2020,48,202048,37,242
56,Wyoming,2020,49,202049,38,246
56,Wyoming,2020,50,202050,39,221
56,Wyoming,2020,51,202051,40,185
56,Wyoming,2020,52,202052,41,151
56,Wyoming,2020,53,202053,42,127
56,Wyoming,2021,1,202101,43,118
56,Wyoming,2021,2,202102,44,113
56,Wyoming,2021,3,202103,45,98
56,Wyoming,2021,4,202104,46,63
56,Wyoming,2021,5,202105,47,60
56,Wyoming,2021,6,202106,48,72
56,Wyoming,2021,7,202107,49,38
56,Wyoming,2021,8,202108,50,32
56,Wyoming,2021,9,202109,51,26
56,Wyoming,2021,10,202110,52,13
56,Wyoming,2021,11,202111,53,22
56,Wyoming,2021,12,202112,54,27
56,Wyoming,2021,13,202113,55,39
56,Wyoming,2021,14,202114,56,37
56,Wyoming,2021,15,202115,57,46
56,Wyoming,2021,16,202116,58,35
56,Wyoming,2021,17,202117,59,41
56,Wyoming,2021,18,202118,60,43
56,Wyoming,2021,19,202119,61,40
56,Wyoming,2021,20,202120,62,57
56,Wyoming,2021,21,202121,63,67
56,Wyoming,2021,22,202122,64,76
56,Wyoming,2021,23,202123,65,69
56,Wyoming,2021,24,202124,66,47
56,Wyoming,2021,25,202125,67,43
56,Wyoming,2021,26,202126,68,55
56,Wyoming,2021,27,202127,69,58
